date,Carbon monoxide,Lead (TSP) LC,Nitrogen dioxide (NO2),Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions,Sulfur dioxide,daily_max_aqi,daily_avg_temp
2016/3/5,0.333333,0.0025,15.565217,0.021412,12,7.8,-0.025,43,172
2016/3/6,0.216667,0.0025,8.056522,0.031353,12,5.5,-0.095833,42,158
2016/3/7,0.316667,0.0025,15.969565,0.028706,12,4.2,-0.075,38,122
2016/3/8,0.370833,0.0025,21.268182,0.024235,12,4.2,0.033333,37,158
2016/3/9,0.4875,0.0025,26.272727,0.017353,12,9.5,0.145833,52,175
2016/3/10,0.686957,0.0025,27.571429,0.016412,12,11.9,0.23913,56,186
2016/3/11,0.391667,0.003,16.7,0.027765,19,6.5,0.073913,36,158.5
2016/3/12,0.308333,0.003,15.465217,0.024059,19,7.1,0.079167,39,136
2016/3/13,0.341667,0.003,10.482609,0.037059,19,7.3,0.0625,43,158.5
2016/3/14,0.279167,0.003,17.321739,0.018176,19,5.9,0.0375,33,177.5
2016/3/15,0.5625,0.003,27.086364,0.021647,19,10.9,0.333333,54,183.5
2016/3/16,0.616667,0.003,33.917391,0.024941,19,11.6,0.479167,56,222.5
2016/3/17,0.6625,0.0065,29.278261,0.040412,41,13.1,0.5875,58,211
2016/3/18,0.370833,0.0065,19.656522,0.040235,41,22.7,0.075,76,183.5
2016/3/19,0.420833,0.0065,17.717391,0.037529,41,26.7,-0.008333,84,178
2016/3/22,0.316667,0.0065,14.031818,0.037235,41,6.2,-0.0125,43,167
2016/3/23,0.466667,0.008,25.8,0.023059,28,6.9,0.1625,43,180.5
2016/3/24,0.5375,0.008,28.356522,0.023706,28,6.8,0.145833,44,200
2016/3/30,0.345833,0.007,15.872727,0.024588,25,6.8,0.0125,38,150
2016/3/31,0.508333,0.007,20.152174,0.028765,25,9.4,0.141667,52,161
2016/4/1,0.4625,0.007,19.769565,0.029824,25,12.8,0.1625,58,172
2016/4/2,0.558333,0.007,24.043478,0.034529,25,15.5,0.1875,67,183
2016/4/3,0.55,0.007,21.786957,0.032647,25,12.4,0.116667,67,197
2016/4/4,0.5375,0.009,27.254545,0.027176,26,12.1,0.279167,57,205.5
2016/4/5,0.670833,0.009,33.327273,0.040118,26,14.5,0.375,74,213.5
2016/4/7,0.554167,0.009,26.440909,0.020412,26,17.6,0.12,67,178
2016/4/8,0.35,0.009,18.527273,0.020647,26,13.6,0.058333,59,155.5
2016/4/9,0.320833,0.009,12.272727,0.019118,26,7.4,-0.045833,41,167
2016/4/10,0.3625,0.01,11.922727,0.026412,18,6.5,0.004167,36,177.5
2016/4/11,0.333333,0.01,14.180952,0.032,18,6.8,0.008333,38,189
2016/4/12,0.4,0.01,15.942857,0.028571,18,7.4,0.141667,41,186
2016/4/13,0.357143,0.01,14.67619,0.033214,18,9.8,0.0125,52,183.5
2016/4/14,0.357143,0.01,17.340909,0.037588,18,11.9,1.291667,56,180.5
2016/4/16,0.445833,0.0135,22.526087,0.030176,26,6.5,0.316667,48,211
2016/4/17,0.5125,0.0135,19.265217,0.040588,26,7.1,0.1625,84,230.5
2016/4/18,0.525,0.0135,29.569565,0.036176,26,9.1,0.345833,74,233.5
2016/4/19,0.6125,0.0135,32.436364,0.036353,26,10,0.35,80,242
2016/4/20,0.575,0.0135,30.518182,0.031941,26,9.1,0.304167,58,231
2016/4/21,0.508333,0.0135,23.786364,0.025412,26,9.4,0.325,52,200
2016/4/22,0.320833,0.009,13.090909,0.030235,28,6.8,0.0625,38,192
2016/4/23,0.3375,0.009,13.717391,0.033941,28,8.5,0.025,49,191.5
2016/4/24,0.366667,0.009,10.781818,0.044824,28,11,0.1,55,191.5
2016/4/25,0.275,0.009,10.827273,0.040353,28,10.7,0.029167,54,167
2016/4/26,0.308333,0.009,13.7,0.041235,28,10,0.066667,53,164
2016/4/27,0.3375,0.009,14.913636,0.038706,28,10.3,0.125,53,169.5
2016/4/28,0.279167,0.0075,11.9,0.035706,24,10.5,0.029167,54,172.5
2016/4/29,0.3,0.0075,12.645455,0.035882,24,11,0.020833,55,169.5
2016/4/30,0.275,0.0075,10.008696,0.035471,24,11.4,0.020833,56,169.5
2016/5/1,0.341667,0.0075,9.713043,0.036353,24,13.4,0.045833,59,186
2016/5/2,0.379167,0.0075,15.873913,0.030941,24,17.2,0.016667,66,177.5
2016/5/3,0.440909,0.0075,20.225,0.034294,24,15.5,0.1625,63,194.5
2016/5/4,0.304167,0.004,14.304348,0.036412,10,13.7,-0.016667,60,169.5
2016/5/5,0.2,0.004,9.747826,0.027,10,6.5,-0.033333,36,169.5
2016/5/6,0.241667,0.004,12.569565,0.025882,10,5.2,0,31,166.5
2016/5/7,0.245833,0.004,11.156522,0.028353,10,4.8,-0.033333,37,169.5
2016/5/8,0.270833,0.004,8.747826,0.030176,10,4.6,-0.020833,36,178
2016/5/9,0.258333,0.004,11.633333,0.031143,10,5.1,-0.016667,35,172
2016/5/10,0.314286,0.011,13.804545,0.037353,21,7.3,-0.0125,41,175
2016/5/11,0.2375,0.011,9.518182,0.040125,21,9.1,-0.058333,51,186
2016/5/12,0.2,0.011,15.227778,0.029625,21,11.2,-0.047059,55,191.5
2016/5/13,0.31,0.011,14.59,0.046118,21,17.3,-0.015,66,206
2016/5/14,0.2625,0.011,9.777273,0.037,21,10,-0.020833,53,194.5
2016/5/15,0.2,0.011,6.977273,0.032412,21,7,-0.025,39,194.5
2016/5/16,0.241667,0.007,12.1,0.0355,18,8.9,0.020833,49,189
2016/5/17,0.219048,0.007,8.933333,0.042357,18,9.7,0.095238,52,191.5
2016/5/18,0.247619,0.007,9.766667,0.035929,18,10.6,0.1125,54,189
2016/5/19,0.247619,0.007,12.633333,0.040571,18,11.5,0.158333,55,194.5
2016/5/20,0.2,0.007,10.271429,0.035857,18,8.5,0.229167,47,177.5
2016/5/21,0.214286,0.007,10.119048,0.031714,18,6.3,0.258333,38,175
2016/5/22,0.242857,0.004,7.409524,0.035,13,6.4,0.241667,41,177.5
2016/5/23,0.228571,0.004,11.109524,0.034643,13,6.8,0.266667,38,186
2016/5/24,0.219048,0.004,9.361905,0.027714,13,4.2,0.295833,31,180.5
2016/5/25,0.233333,0.004,9.052381,0.026143,13,3.4,0.175,31,166.5
2016/5/26,0.238095,0.004,11.947619,0.031286,13,7.1,0.152381,39,188.5
2016/5/27,0.266667,0.004,12.636364,0.036941,13,11.4,0.130435,55,186
2016/5/28,0.241667,0.003,8.978261,0.040882,16,13.7,0.0875,60,191.5
2016/5/29,0.2,0.003,6.134783,0.039824,16,10,0.075,53,186.5
2016/5/30,0.233333,0.003,6.869565,0.042412,16,9.8,0.104167,52,183
2016/5/31,0.3,0.003,15.759091,0.035588,16,15.7,0.129167,63,194.5
2016/6/1,0.329167,0.003,16.090909,0.040059,16,14.2,0.1375,61,205.5
2016/6/2,0.429167,0.003,19.490909,0.034059,16,15.1,0.195833,77,206
2016/6/3,0.525,0.004,27.427273,0.056294,12,23.5,1.020833,126,228
2016/6/4,0.5,0.004,18.854545,0.046941,12,16.9,0.229167,112,200
2016/6/5,0.229167,0.004,9.413636,0.034412,12,10,0.120833,53,180.5
2016/6/6,0.233333,0.004,13.581818,0.030824,12,10.9,0.1875,54,186
2016/6/7,0.254167,0.004,13.459091,0.033412,12,10,0.204167,53,197.5
2016/6/8,0.304167,0.004,14.971429,0.036786,12,11.1,0.195833,55,203
2016/6/9,0.3,0.003,16.625,0.035643,7,15.6,0.1625,63,194.5
2016/6/10,0.3,0.003,15.833333,0.030714,7,8.9,0.258333,49,208.5
2016/6/11,0.2,0.003,7.447619,0.028571,7,3.8,0.104167,27,189
2016/6/12,0.2,0.003,6.547619,0.036857,7,4.1,0.141667,38,189
2016/6/13,0.228571,0.003,8.257143,0.033714,7,7.1,0.1375,39,186.5
2016/6/14,0.247619,0.003,13.87619,0.038714,7,14,0.154167,60,189
2016/6/15,0.2,0.0135,13.138095,0.033857,45,10,0.233333,53,194.5
2016/6/16,0.328571,0.0135,16.690476,0.040714,45,14.6,0.441667,61,197
2016/6/17,0.547619,0.0135,26.154545,0.037882,45,26.1,0.6875,112,222.5
2016/6/18,0.5875,0.0135,23.843478,0.030941,45,20.4,0.5125,72,244.5
2016/6/19,0.45,0.0135,20.178261,0.032471,45,13.1,0.504167,87,272.5
2016/6/20,0.479167,0.0135,24.430435,0.042882,45,14,0.7,101,300
2016/6/21,0.258333,0.007,17.27619,0.021429,29,17.5,0.533333,67,255.5
2016/6/22,0.333333,0.007,16.054545,0.031471,29,15.5,0.3625,63,230.5
2016/6/23,0.204167,0.007,13.859091,0.031706,29,15.4,0.275,63,222.5
2016/6/24,0.25,0.007,17.522727,0.032353,29,15.7,0.4,63,219.5
2016/6/25,0.229167,0.007,13.390476,0.047714,29,17.4,0.308333,77,225
2016/6/26,0.257143,0.007,11.659091,0.040294,29,17.3,0.295833,71,230.5
2016/6/27,0.391667,0.011,22.114286,0.049071,30,21.7,0.729167,84,247
2016/6/28,0.414286,0.011,18.881818,0.039647,30,15.7,0.386364,63,247
2016/6/29,0.404167,0.011,17.742857,0.039786,30,16.5,0.4,65,244.5
2016/6/30,0.366667,0.011,16.604762,0.040429,30,16.6,0.391667,65,233.5
2016/7/1,0.3,0.011,14.219048,0.032714,30,13.2,0.445833,59,228
2016/7/2,0.252381,0.011,9.814286,0.0365,30,10.1,0.2875,53,225
2016/7/3,0.204762,0.007,7.571429,0.0365,19,9,0.2625,50,211
2016/7/4,0.2,0.007,4.352381,0.037286,19,9.2,0.2,51,202.5
2016/7/5,0.238095,0.007,9.463158,0.038286,19,9.2,0.2,51,211
2016/7/6,0.2,0.007,8.925,0.036455,19,8.8,0.2125,49,214
2016/7/7,0.247619,0.007,12.057143,0.038286,19,10.5,0.2625,54,222.5
2016/7/8,0.26,0.007,11.466667,0.0341,19,10.7,0.329167,54,227.5
2016/7/9,0.347619,0.005,14.171429,0.041714,29,10.9,0.53913,64,236
2016/7/10,0.266667,0.005,9.685714,0.035071,29,9.4,0.321739,52,233.5
2016/7/11,0.257143,0.005,11.27619,0.041857,29,12,0.378261,56,233
2016/7/12,0.236364,0.005,10.8875,0.037909,29,15.1,0.317391,62,222
2016/7/13,0.335,0.005,13.97619,0.037235,29,14.9,0.282609,74,230.5
2016/7/14,0.3375,0.005,14.765217,0.036588,29,14.1,0.304348,60,230.5
2016/7/15,0.325,0.003,14.782609,0.037,19,14.1,0.291304,60,227.5
2016/7/16,0.266667,0.003,9.047826,0.040118,19,11.4,0.226087,55,230.5
2016/7/17,0.229167,0.003,7.556522,0.037235,19,8.9,0.256522,51,219.5
2016/7/18,0.329167,0.003,15.05,0.036529,19,10.6,0.352174,61,230.5
2016/7/19,0.366667,0.003,16.168182,0.029529,19,10,0.383333,53,228
2016/7/20,0.454167,0.003,25.304545,0.031882,19,12.8,0.6,71,253
2016/7/21,0.4625,0.012,28.459091,0.027412,48,13.6,0.7,59,263.5
2016/7/22,0.5,0.012,32.4,0.033412,48,14.7,0.825,97,275
2016/7/23,0.483333,0.012,24.75,0.030588,48,18.2,0.7625,71,289
2016/7/24,0.441667,0.012,16.668182,0.028176,48,15.2,0.491667,62,269.5
2016/7/25,0.354167,0.012,16.37619,0.039929,48,15.1,0.541667,62,267
2016/7/26,0.328571,0.012,12.77619,0.036143,48,10.1,0.3,53,250
2016/7/27,0.366667,0.009,15.647619,0.032571,29,9.6,0.45,52,258.5
2016/7/30,0.270588,0.009,15.58,0.023933,29,12.9,0.6375,58,252.5
2016/7/31,0.225,0.009,7.347826,0.028294,29,9.7,0.320833,52,258.5
2016/8/1,0.275,0.009,10.930435,0.028059,29,9.2,0.3,51,244
2016/8/2,0.245833,0.011,12.409091,0.029882,23,9.2,0.304167,51,241.5
2016/8/3,0.2625,0.011,11.058333,0.03,23,8.9,0.325,49,238.5
2016/8/4,0.3,0.011,12.458333,0.033294,23,11.2,0.2875,56,239
2016/8/5,0.291667,0.011,12.029167,0.030176,23,11.9,0.325,56,228
2016/8/6,0.275,0.011,10.0625,0.035706,23,9.6,0.275,52,222
2016/8/7,0.25,0.011,8.05,0.037824,23,13.6,0.1625,59,228
2016/8/8,0.320833,0.0265,12.008333,0.042824,24,15,0.2625,62,233
2016/8/9,0.25625,0.0265,10.926316,0.039,24,13.3,0.270833,59,233
2016/8/10,0.258333,0.0265,13.495833,0.038941,24,12.7,0.35,58,233.5
2016/8/11,0.2125,0.0265,12.466667,0.036706,24,9.3,0.221053,51,230.5
2016/8/12,0.2,0.0265,9.0875,0.033882,24,7.1,0.136842,44,222
2016/8/13,0.258333,0.0265,13.525,0.030647,24,9,0.308333,50,236
2016/8/14,0.329167,0.009,17.441667,0.030647,28,13,0.5375,77,247
2016/8/15,0.454167,0.009,22.475,0.029294,28,14.2,0.533333,61,255.5
2016/8/16,0.382353,0.009,19.04,0.025154,28,12.6,0.413043,58,236
2016/8/17,0.470833,0.009,22.586957,0.030941,28,12.7,0.389474,58,222.5
2016/8/18,0.366667,0.009,16.558333,0.035353,28,12.6,0.470833,58,222
2016/8/19,0.266667,0.009,12.55,0.031765,28,9.4,0.295833,52,214
2016/8/20,0.229167,0.0075,11.145833,0.025824,29,9.2,0.233333,51,205.5
2016/8/21,0.325,0.0075,16.354167,0.031353,29,12.4,0.5375,57,227.5
2016/8/22,0.354167,0.0075,17.425,0.030294,29,12.9,0.570833,60,230.5
2016/8/23,0.379167,0.0075,22.9125,0.026824,29,13.8,0.725,60,230.5
2016/8/24,0.3625,0.0075,20.791667,0.029176,29,12.7,0.745833,58,230.5
2016/8/25,0.279167,0.0075,16.7375,0.028059,29,15,0.466667,62,225
2016/8/26,0.2125,0.0045,10.3,0.034176,24,10.4,0.241667,53,217
2016/8/27,0.241667,0.0045,10.954167,0.034294,24,12.5,0.241667,57,214
2016/8/28,0.304167,0.0045,13.925,0.029647,24,11.2,0.333333,56,222
2016/8/29,0.441667,0.0045,24.116667,0.030412,24,15.5,0.533333,64,239
2016/8/30,0.4125,0.0045,23.079167,0.036235,24,18.2,0.408333,80,252.5
2016/8/31,0.395833,0.0045,19.425,0.026882,24,16,0.358333,64,238.5
2016/9/1,0.379167,0.0035,19.5375,0.028235,24,16.1,0.570833,64,236
2016/9/2,0.295833,0.0035,14.791667,0.036059,24,14.5,0.308333,61,225
2016/9/3,0.2,0.0035,7.591667,0.036,24,9.8,0.191667,53,219.5
2016/9/4,0.204167,0.0035,7.145833,0.028882,24,10.7,0.225,54,214
2016/9/5,0.233333,0.0035,8.241667,0.032882,24,12.7,0.2875,58,211
2016/9/6,0.2875,0.0035,13.216667,0.029588,24,12.7,0.216667,58,217
2016/9/7,0.3625,0.005,16.504167,0.042235,28,15.1,0.416667,62,222
2016/9/8,0.266667,0.005,12.2625,0.035,28,11.2,0.229167,55,222
2016/9/9,0.2375,0.005,9.7375,0.031647,28,11.7,0.175,58,217
2016/9/10,0.354167,0.005,13.516667,0.037529,28,11.9,0.354167,56,222
2016/9/11,0.229167,0.005,7.808333,0.034353,28,10.2,0.229167,53,214
2016/9/12,0.220833,0.005,11.070833,0.024647,28,11.4,0.254167,55,200
2016/9/13,0.145833,0.011,9.270833,0.019941,28,5.8,0.245833,32,183.5
2016/9/14,0.291667,0.011,18.713333,0.011364,28,7.7,0.304167,43,188.5
2016/9/15,0.383333,0.011,19.0875,0.029588,28,11.4,0.5,55,214
2016/9/16,0.379167,0.011,19.2,0.030824,28,12.1,0.4,57,206
2016/9/17,0.3875,0.011,19.929167,0.024882,28,14.6,0.333333,61,219.5
2016/9/18,0.554167,0.011,24.829167,0.035765,28,19,0.3625,90,241.5
2016/9/19,0.525,0.011,31.816667,0.024118,28,15.8,0.7375,63,236
2016/9/20,0.345833,0.011,21.583333,0.023588,28,8.7,0.466667,48,267
2016/9/21,0.329167,0.011,16.304545,0.027706,28,9.5,0.291304,52,241.5
2016/9/22,0.233333,0.019,12.695833,0.028765,41,12.4,0.320833,57,225
2016/9/23,0.320833,0.019,21.225,0.021647,41,14.3,0.520833,61,214
2016/9/24,0.566667,0.019,28.695833,0.032176,41,11.7,0.508333,74,239
2016/9/25,0.55,0.019,27.891667,0.031059,41,9.5,0.508333,77,264
2016/9/26,0.466667,0.019,31.0125,0.025529,41,6.8,0.445833,48,303
2016/9/27,0.4375,0.019,25.6125,0.033941,41,9.5,0.5375,52,289
2016/9/28,0.375,0.019,21.425,0.034471,41,8.6,0.545833,48,269.5
2016/9/29,0.425,0.019,26.475,0.030059,41,10.3,0.5375,67,269.5
2016/9/30,0.466667,0.019,27.991667,0.024588,41,10.7,0.6125,54,252.5
2016/10/1,0.408333,0.022,18.8875,0.029353,32,13,0.491667,58,239
2016/10/2,0.320833,0.022,11.891667,0.031882,32,11.2,0.254167,55,211.5
2016/10/3,0.341667,0.022,18.833333,0.022882,32,9.2,0.3125,52,197
2016/10/4,0.354167,0.022,18.383333,0.026118,32,7.6,0.375,42,214
2016/10/5,0.366667,0.022,19.2,0.025412,32,8.3,0.316667,46,197
2016/10/6,0.6,0.022,32.525,0.025,32,12.1,0.529167,57,205.5
2016/10/7,0.7,0.01,36.966667,0.024353,26,9.7,0.616667,57,242
2016/10/8,0.7,0.01,30.304167,0.030412,26,9.7,0.666667,64,241.5
2016/10/9,0.5875,0.01,25.4375,0.033235,26,9,0.454167,97,244.5
2016/10/10,0.541667,0.01,22.241667,0.026824,26,9,0.491667,50,228
2016/10/11,0.270833,0.01,15.141667,0.027588,26,8.7,0.3,48,183.5
2016/10/12,0.291667,0.01,14.15,0.022235,26,10.7,0.2875,54,180.5
2016/10/13,0.416667,0.0045,18.566667,0.033176,17,13.4,0.358333,59,189
2016/10/14,0.329167,0.0045,18.591667,0.025412,17,21.4,0.354167,74,194.5
2016/10/15,0.270833,0.0045,11.383333,0.015882,17,7.3,0.2625,41,208
2016/10/16,0.258333,0.0045,7.658333,0.023412,17,3.6,0.170833,24,208.5
2016/10/17,0.266667,0.0045,11.191667,0.017882,17,4.7,0.179167,30,194.5
2016/10/18,0.495833,0.0045,20.808333,0.021294,17,9.9,0.370833,52,197
2016/10/19,0.691667,0.019,31.320833,0.022824,35,10.7,0.466667,54,230.5
2016/10/20,0.658333,0.019,33.908333,0.021412,35,8.8,0.5375,54,255.5
2016/10/21,0.729167,0.019,37.6125,0.020118,35,10.5,0.708333,54,255.5
2016/10/22,0.75,0.019,31.533333,0.018765,35,12.1,0.633333,57,225
2016/10/23,0.625,0.019,21.816667,0.016294,35,11,0.3625,55,214
2016/10/24,0.395833,0.019,16.729167,0.019059,35,8.5,0.2625,47,205.5
2016/10/25,0.429167,0.023,17.083333,0.013941,32,8.2,0.295833,46,191.5
2016/10/26,0.620833,0.023,25.508333,0.012529,32,10.6,0.454167,54,197
2016/10/27,0.7,0.023,32.025,0.011294,32,12.1,0.533333,57,211.5
2016/10/28,0.383333,0.023,17.725,0.009941,32,6.5,0.325,36,211
2016/10/29,0.445833,0.023,17.208333,0.010765,32,5.1,0.291667,28,211.5
2016/10/30,0.2875,0.023,11.475,0.018706,32,3.1,0.2125,27,180.5
2016/10/31,0.3875,0.0205,15.570833,0.018059,27,6,0.279167,33,172.5
2016/11/1,0.408333,0.0205,19.670833,0.017235,27,8,0.2625,44,177.5
2016/11/2,0.654167,0.0205,32.870833,0.011824,27,10.2,0.541667,53,189
2016/11/3,0.816667,0.0205,33.341667,0.016588,27,8.4,0.641667,48,225
2016/11/4,0.829167,0.0205,38.958333,0.015059,27,11.4,0.883333,55,213.5
2016/11/5,0.866667,0.0205,33.604167,0.022529,27,21.4,0.570833,74,205.5
2016/11/6,0.6125,0.0205,22.125,0.020412,32,22.9,0.375,77,188.5
2016/11/7,0.820833,0.0205,34.833333,0.018176,32,20.7,0.583333,73,197
2016/11/8,0.770833,0.0205,40.025,0.018588,32,12.1,0.558333,57,230.5
2016/11/9,0.616667,0.014499999999999999,33.720833,0.018412,32,8.2,0.45,52,258.5
2016/11/10,0.5625,0.014499999999999999,35.991667,0.014706,32,8.3,0.770833,50,247
2016/11/11,0.683333,0.014499999999999999,34.266667,0.020882,32,8.7,0.666667,48,233.5
2016/11/12,0.75,0.014499999999999999,35.8875,0.019471,29,11.1,0.620833,55,222.5
2016/11/13,0.5625,0.014499999999999999,27.079167,0.030059,29,8.7,0.45,58,233.5
2016/11/14,0.670833,0.014499999999999999,36.808333,0.019647,29,10.5,0.554167,54,236
2016/11/15,0.945833,0.014499999999999999,41.704167,0.010941,29,19.8,0.7625,71,194.5
2016/11/16,0.729167,0.014499999999999999,27.083333,0.016353,29,20.6,0.495833,72,169.5
2016/11/17,0.508333,0.014499999999999999,29.820833,0.016471,29,10.4,0.445833,53,166.5
2016/11/18,0.591667,0.007,33.275,0.010353,24,7.7,0.704167,47,189
2016/11/19,0.795833,0.007,32.533333,0.012765,24,11.4,0.745833,55,166.5
2016/11/20,0.679167,0.007,20.5125,0.024706,24,12.8,0.445833,59,152.5
2016/11/21,0.291667,0.007,14.1375,0.013706,24,4.1,0.225,29,163.5
2016/11/22,0.508333,0.007,21.9125,0.014471,24,8.6,0.345833,48,161
2016/11/23,0.608333,0.007,24.320833,0.016941,24,10.5,0.391667,54,161
2016/11/24,0.458333,0.007,20.083333,0.023235,23,8.5,0.295833,47,183.5
2016/11/25,0.5375,0.007,28.075,0.012235,23,10.7,0.5,54,172.5
2016/11/26,0.783333,0.007,23.820833,0.018941,23,15.1,0.491667,64,122
2016/11/27,0.404167,0.007,15.304167,0.017941,23,8.9,0.2125,49,141.5
2016/11/28,0.508333,0.007,26.083333,0.010529,23,9.6,0.508333,52,130.5
2016/11/29,0.645833,0.007,25.775,0.011588,23,9.4,0.52381,52,144.5
2016/11/30,0.78125,0.018000000000000002,28.968421,0.007929,29,8.1,0.663158,45,136
2016/12/1,0.766667,0.018000000000000002,29.870833,0.013353,29,12.2,0.547059,57,144.5
2016/12/2,0.833333,0.018000000000000002,23.4,0.018647,29,5.7,0.345,44,138.5
2016/12/7,0.7,0.013,29.904348,0.013529,36,19.8,0.416667,71,141.5
2016/12/8,0.7875,0.013,28.233333,0.014471,36,16,0.45,64,141.5
2016/12/9,0.85,0.013,30.457895,0.001083,36,18,0.5,68,144.5
2016/12/10,0.691667,0.013,24.9,0.007824,36,32.4,0.345833,94,155.5
2016/12/11,0.445833,0.013,17.370833,0.010824,36,26.6,0.233333,84,166.5
2016/12/12,0.395833,0.026,16.3375,0.010588,64,16.4,0.179167,65,163.5
2016/12/13,0.558333,0.026,22.345833,0.007235,64,26.8,0.2875,84,158
2016/12/14,1.0125,0.026,30.85,0.006882,64,44.3,0.505556,123,161.5
2016/12/15,1.0375,0.026,33.258333,0.009706,64,33.2,0.666667,96,152.5
2016/12/16,0.204167,0.026,9.279167,0.034471,64,4,0.125,36,144.5
2016/12/17,0.333333,0.026,17.541667,0.015882,64,7.6,0.291667,42,125
2016/12/18,0.6375,0.017,26.175,0.014118,28,9.6,0.420833,52,125
2016/12/19,1.35,0.017,34.8875,0.013647,28,9.5,0.645833,52,130.5
2016/12/20,0.625,0.017,35.368182,0.009118,28,6.4,0.4375,47,177.5
2016/12/21,0.520833,0.017,29.454167,0.008294,28,6.8,0.383333,38,166.5
2016/12/22,0.4625,0.017,21.745833,0.003529,28,6.5,0.308333,36,158
2016/12/23,0.6,0.017,14.091667,0.025706,28,7.3,0.275,41,144.5
2016/12/24,0.245833,0.006,5.208333,0.036412,19,1.8,0.125,36,122
2016/12/25,0.395833,0.006,14.795833,0.015706,19,9.9,0.329167,52,102.5
2016/12/26,0.641667,0.006,22.9875,0.013824,19,10.649999999999999,0.3625,54,128
2016/12/28,0.5625,0.006,30.266667,0.010235,19,5.2,0.395833,35,192
2016/12/29,0.5375,0.006,30.354167,0.008765,19,5.9,0.45,44,203
2016/12/30,0.733333,0.004,20.120833,0.019588,19,7.7,0.2875,43,161
2017/1/1,0.405263,0.004,16.541667,0.019824,19,12.2,0.320833,57,114
2017/1/2,0.325,0.004,18.229167,0.017412,19,7.4,0.279167,41,125
2017/1/3,0.75,0.004,29.242105,0.0011,19,11.4,0.441667,55,122.5
2017/1/4,0.91875,0.004,29.831579,0.004083,19,13.9,0.475,60,127.5
2017/1/5,0.525,0.006,18.095833,0.014765,21,5.1,0.1875,33,152.5
2017/1/6,0.4,0.006,25.757895,0.009167,21,8.1,0.320833,45,147.5
2017/1/8,0.673684,0.006,23.754167,0.016647,21,7.3,0.375,43,189
2017/1/9,0.641667,0.006,21.008333,0.009765,21,7.7,0.208333,43,153
2017/1/10,0.704167,0.006,18.713636,0.021529,21,6.7,0.241667,37,133.5
2017/1/11,0.433333,0.006,12.233333,0.026529,19,12.9,0.254167,58,158.5
2017/1/12,0.4625,0.006,20.0375,0.010294,19,5.7,0.15,32,130.5
2017/1/13,0.7125,0.006,24.345833,0.009176,19,10.350000000000001,0.3,54,130.5
2017/1/14,1.095833,0.006,26.7375,0.007118,19,15.4,0.641667,63,152.5
2017/1/15,0.845833,0.006,14.275,0.023,19,10.1,0.295833,53,153
2017/1/16,0.65,0.006,20.891667,0.015882,19,13.4,0.3,59,150
2017/1/18,0.933333,0.002,25.883333,0.019588,15,13.7,0.491667,60,125
2017/1/19,0.46,0.002,13.727778,0.025,15,6.85,0.170833,38,144.5
2017/1/20,0.45,0.002,15.729167,0.031824,15,5.5,0.133333,33,128
2017/1/21,0.383333,0.002,10.341667,0.027176,15,5.5,0.1875,35,125
2017/1/22,0.45,0.002,11.216667,0.029941,15,5.5,0.145833,31,119.5
2017/1/23,0.5,0.008,14.825,0.020176,15,4.1,0.15,35,105.5
2017/1/27,1.175,0.008,36.563158,0.004364,33,8.6,0.65,48,122.5
2017/1/28,1.141667,0.008,32.304167,0.011882,33,9.9,0.683333,52,141.5
2017/1/29,0.945833,0.013,32.7625,0.013412,33,9.7,0.641667,52,175
2017/1/30,0.925,0.013,34.229167,0.015059,33,8.4,0.558333,47,192
2017/1/31,0.975,0.013,38.083333,0.012824,33,12.649999999999999,0.75,58,175
2017/2/1,1.0625,0.013,32.891667,0.023235,33,18.6,0.645833,69,155.5
2017/2/2,0.620833,0.013,26.575,0.015647,33,16.5,0.375,65,158.5
2017/2/3,0.666667,0.013,28.179167,0.007882,33,14.3,0.291304,61,144.5
2017/2/4,0.658333,0.001,12.345833,0.026294,7,8.5,0.216667,47,158.5
2017/2/5,0.520833,0.001,14.0375,0.020471,7,15.9,0.208333,64,144.5
2017/2/6,0.429167,0.001,17.254167,0.011235,7,4.9,0.158333,28,141.5
2017/2/7,0.491667,0.001,16.0375,0.011235,7,4.6,0.158333,26,166.5
2017/2/8,0.529167,0.001,16.854167,0.006,7,5.3,0.2125,29,189
2017/2/9,0.870833,0.001,18.8375,0.009529,7,9.3,0.4,51,191.5
2017/2/10,0.75,0.007,21.8375,0.00075,22,15.1,0.404167,62,163.5
2017/2/11,0.491667,0.007,13.404167,0.002,22,6.4,0.2375,36,155.5
2017/2/12,0.691667,0.007,21.391667,0.013765,22,10.100000000000001,0.454167,53,169.5
2017/2/14,0.779167,0.007,26.3125,0.014176,22,12.3,0.454167,57,180.5
2017/2/16,1.020833,0.003,30.116667,0.021118,8,15.4,0.675,63,153
2017/2/17,0.3375,0.003,11.726087,0.037,8,5.7,0.170833,41,139
2017/2/18,0.358333,0.003,12.0375,0.026882,8,4.300000000000001,0.154167,42,144.5
2017/2/19,0.470833,0.003,10.583333,0.031765,8,6.1,0.254167,34,147
